,longitude,latitude,median_house_value,population
5800,-118.24,34.15,202300.0,1892.0
9893,-122.3,38.29,154000.0,1219.0
13309,-117.61,34.09,135500.0,1483.0
16752,-122.46,37.7,235900.0,713.0
13308,-117.61,34.08,128800.0,2229.0
17682,-121.87,37.28,249600.0,2459.0
10500,-117.69,33.47,300000.0,1480.0
13086,-121.34,38.58,134100.0,748.0
9406,-122.53,37.88,308600.0,1064.0
5642,-118.31,33.74,350000.0,1111.0
18868,-122.22,38.1,110800.0,1057.0
608,-122.08,37.68,190800.0,314.0
13405,-117.46,34.1,108800.0,1064.0
13113,-121.36,38.4,144400.0,2333.0
19,-122.27,37.84,162900.0,690.0
1338,-121.87,37.99,163900.0,1051.0
14264,-117.1,32.69,98000.0,1183.0
7474,-118.21,33.93,132700.0,3423.0
9751,-121.7,36.6,283100.0,1607.0
16947,-122.32,37.54,407200.0,1608.0
11547,-118.02,33.74,248200.0,1961.0
19804,-123.48,40.34,64500.0,216.0
18292,-122.11,37.4,500001.0,1138.0
10653,-117.73,33.57,194400.0,4327.0
4783,-118.33,34.03,137500.0,1911.0
6006,-117.75,34.07,127300.0,1131.0
2487,-120.35,36.16,85300.0,846.0
3702,-118.36,34.18,194900.0,1934.0
16624,-120.84,35.35,221100.0,930.0
6098,-117.87,34.11,192200.0,799.0
4625,-118.32,34.07,404500.0,1420.0
19680,-121.63,39.15,73500.0,1419.0
19301,-122.82,38.39,233700.0,593.0
11909,-117.41,33.96,118800.0,1393.0
19521,-120.99,37.64,70000.0,459.0
15531,-117.12,33.15,182800.0,1564.0
3486,-118.54,34.28,500001.0,3517.0
5005,-118.32,34.01,157700.0,817.0
16392,-121.23,38.04,247900.0,677.0
18364,-122.12,37.29,500001.0,212.0
20156,-119.27,34.45,357900.0,679.0
2425,-119.55,36.61,56900.0,3535.0
10584,-117.81,33.71,302400.0,1227.0
12986,-121.3,38.67,125400.0,1022.0
18631,-121.96,37.03,386400.0,511.0
15421,-117.28,33.2,175600.0,1012.0
12032,-117.47,33.93,110500.0,724.0
4101,-118.38,34.14,386700.0,492.0
13141,-121.45,38.37,137500.0,629.0
17864,-121.9,37.41,228700.0,3188.0
8403,-118.37,33.94,149400.0,3425.0
2958,-119.03,35.35,73700.0,695.0
15614,-122.41,37.81,500001.0,592.0
11917,-117.41,33.95,132100.0,675.0
18731,-122.41,40.55,86500.0,1952.0
3800,-118.36,34.16,417900.0,862.0
15484,-117.13,33.15,172600.0,1759.0
16409,-121.19,37.93,99700.0,909.0
10709,-117.71,33.6,72500.0,602.0
7628,-118.28,33.85,180800.0,403.0
19058,-122.42,38.27,308400.0,1244.0
18094,-122.06,37.34,288300.0,790.0
14024,-117.15,32.76,302200.0,824.0
10963,-117.88,33.77,288800.0,1044.0
13174,-121.06,36.72,100000.0,166.0
15933,-122.4,37.73,233000.0,1027.0
14740,-117.05,32.58,136900.0,1551.0
3798,-118.37,34.16,209400.0,1659.0
20342,-119.04,34.23,246600.0,4199.0
9260,-120.07,36.96,65200.0,549.0
17024,-122.31,37.5,491200.0,6266.0
9020,-118.8,34.15,356700.0,647.0
8374,-118.35,33.96,164300.0,1560.0
13619,-117.25,34.13,88200.0,381.0
1983,-120.76,38.65,155900.0,1126.0
13372,-117.51,34.14,191700.0,1094.0
19039,-121.99,38.36,84400.0,75.0
19089,-122.61,38.24,190100.0,1335.0
12842,-121.4,38.66,112500.0,1148.0
17696,-121.83,37.29,115200.0,1729.0
15482,-117.14,33.15,174600.0,758.0
16607,-120.63,35.59,113500.0,3026.0
17671,-121.87,37.31,152400.0,2437.0
12934,-121.24,38.66,250300.0,1329.0
657,-122.13,37.7,183700.0,1333.0
9014,-118.68,34.08,500001.0,55.0
9293,-122.53,38.01,310900.0,1318.0
751,-122.07,37.67,230600.0,1469.0
2081,-119.82,36.76,68500.0,924.0
17012,-122.27,37.53,267400.0,586.0
10268,-117.88,33.87,145300.0,1203.0
16982,-122.3,37.56,282000.0,750.0
19378,-120.69,37.77,282100.0,239.0
5763,-118.29,34.16,189800.0,349.0
843,-122.08,37.58,254400.0,1657.0
16603,-120.69,35.62,161700.0,1550.0
19215,-122.71,38.45,188800.0,957.0
14487,-117.25,32.86,500001.0,1137.0
12831,-121.44,38.68,94400.0,1355.0
8723,-118.37,33.84,342800.0,978.0
3410,-118.32,34.26,191500.0,2310.0
16652,-120.66,35.28,209600.0,1358.0
6847,-118.14,34.07,235000.0,656.0
5861,-118.33,34.18,231400.0,926.0
9935,-122.3,38.27,130200.0,455.0
20265,-119.19,34.21,208200.0,2223.0
5351,-118.4,34.04,500001.0,720.0
3652,-118.44,34.22,168600.0,1159.0
553,-122.26,37.77,228100.0,915.0
13089,-121.35,38.55,126900.0,1216.0
12824,-121.44,38.73,135500.0,727.0
9097,-118.61,34.73,156700.0,1558.0
13253,-117.68,34.11,208600.0,1414.0
18476,-121.66,37.11,436700.0,2198.0
19872,-119.29,36.34,71000.0,1246.0
11850,-121.14,39.86,88800.0,638.0
576,-122.06,37.77,341600.0,5781.0
7578,-118.22,33.89,120200.0,776.0
7290,-118.22,33.98,148200.0,1496.0
18320,-122.13,37.45,500001.0,933.0
15778,-122.41,37.78,375000.0,1520.0
47,-122.27,37.82,137500.0,558.0
13825,-117.15,34.48,64800.0,186.0
19240,-122.65,38.48,231800.0,473.0
8416,-118.34,33.94,160700.0,4033.0
10597,-117.8,33.69,251000.0,874.0
9981,-122.27,38.53,142500.0,336.0
16324,-121.33,37.98,176500.0,1129.0
20346,-119.06,34.22,177100.0,2257.0
6366,-118.0,34.16,311800.0,398.0
16224,-121.33,37.98,84600.0,1746.0
1215,-120.46,38.09,122600.0,1777.0
10119,-117.92,33.94,198200.0,1255.0
10730,-117.87,33.6,500000.0,782.0
10404,-117.59,33.67,279800.0,633.0
18411,-121.8,37.26,195000.0,990.0
1944,-120.95,38.79,202800.0,1459.0
16966,-122.31,37.55,354100.0,1877.0
1450,-121.95,37.96,259500.0,1072.0
17292,-119.64,34.43,500001.0,749.0
10299,-117.87,33.92,272400.0,2054.0
14563,-117.22,32.82,183900.0,423.0
17960,-121.99,37.33,285800.0,1016.0
10819,-117.92,33.64,225000.0,497.0
5760,-118.29,34.17,292600.0,875.0
2403,-119.31,36.63,55200.0,1834.0
11391,-117.97,33.74,262000.0,1439.0
14206,-117.06,32.69,158900.0,491.0
8341,-118.32,33.93,172100.0,1327.0
11152,-117.97,33.84,191700.0,1539.0
9849,-121.89,36.6,225000.0,337.0
12849,-121.39,38.69,108300.0,154.0
12524,-121.48,38.56,113600.0,518.0
15099,-116.95,32.81,100000.0,1513.0
20124,-118.75,34.42,191700.0,545.0
13755,-117.16,34.06,117200.0,1997.0
6045,-117.75,34.05,110600.0,1511.0
2168,-119.87,36.79,80200.0,1718.0
4848,-118.31,34.02,98100.0,822.0
9816,-121.93,36.62,253800.0,406.0
19861,-119.3,36.34,48100.0,1178.0
13274,-117.62,34.11,192800.0,1204.0
15041,-116.96,32.78,132800.0,1785.0
11333,-117.96,33.75,196300.0,1625.0
10501,-117.7,33.47,320800.0,764.0
5380,-118.4,34.03,319400.0,491.0
18616,-122.08,37.03,203700.0,2143.0
16177,-122.38,37.71,207100.0,558.0
1213,-120.54,38.07,79900.0,339.0
4347,-118.35,34.11,500001.0,2701.0
16637,-120.8,35.33,330000.0,996.0
8100,-118.21,33.8,139000.0,1095.0
11057,-117.86,33.79,187500.0,1227.0
12715,-121.39,38.58,448300.0,913.0
14604,-117.16,32.81,176300.0,1021.0
5561,-118.28,33.92,175900.0,1309.0
9645,-120.87,37.05,104200.0,2092.0
6535,-118.05,34.05,162200.0,920.0
6239,-117.97,34.06,166800.0,2786.0
7751,-118.15,33.92,161200.0,912.0
4197,-118.25,34.12,153100.0,1584.0
14653,-117.14,32.8,156900.0,1813.0
6550,-118.02,34.04,158100.0,5041.0
2540,-124.16,40.79,76900.0,591.0
744,-122.11,37.67,165400.0,2037.0
19620,-121.06,37.42,73500.0,295.0
2912,-119.05,35.36,118400.0,2261.0
6137,-117.97,34.08,142400.0,1781.0
10290,-117.82,33.88,280300.0,2531.0
1038,-120.93,38.5,107200.0,529.0
7134,-118.1,34.01,183300.0,1336.0
18726,-122.3,40.58,98800.0,505.0
5662,-118.28,33.73,234500.0,2178.0
20256,-119.17,34.21,143500.0,1432.0
5071,-118.31,33.99,108000.0,694.0
9668,-119.44,38.53,97800.0,682.0
13504,-117.32,34.12,70500.0,2055.0
15572,-116.84,33.08,225900.0,1474.0
16813,-122.42,37.65,239800.0,2941.0
12151,-117.19,33.69,136400.0,3295.0
729,-122.12,37.68,180600.0,1159.0
5576,-118.3,33.84,239600.0,825.0
18430,-121.87,37.26,265700.0,1146.0
1640,-121.84,37.98,204200.0,3325.0
5026,-118.33,33.99,122500.0,1598.0
14580,-117.19,32.82,204000.0,442.0
11616,-118.06,33.8,195300.0,937.0
18640,-121.98,36.98,215800.0,1652.0
10645,-117.8,33.55,500001.0,724.0
18764,-122.31,40.75,75800.0,494.0
542,-122.29,37.76,265400.0,1243.0
146,-122.22,37.81,273700.0,765.0
4989,-118.31,34.0,116400.0,1329.0
16215,-121.34,37.96,59400.0,2010.0
241,-122.21,37.78,137000.0,1065.0
18746,-122.34,40.51,119200.0,1206.0
3595,-118.49,34.24,244200.0,1224.0
8404,-118.36,33.93,170000.0,1433.0
10360,-117.67,33.57,280300.0,692.0
5714,-118.23,34.21,285000.0,121.0
12401,-116.31,33.65,102600.0,1572.0
1952,-120.81,38.73,120500.0,882.0
15800,-122.44,37.76,361600.0,1145.0
1594,-122.12,37.91,455300.0,1962.0
9161,-118.49,34.42,213400.0,2082.0
8478,-118.31,33.93,158000.0,926.0
10087,-117.97,33.94,217000.0,947.0
2680,-115.51,32.99,63700.0,1104.0
844,-122.07,37.58,244300.0,1033.0
4779,-118.32,34.04,151100.0,1430.0
11919,-117.42,33.95,110800.0,2494.0
4653,-118.33,34.06,433800.0,737.0
1783,-122.36,37.94,72900.0,1007.0
7608,-118.26,33.88,108500.0,330.0
0,-122.23,37.88,452600.0,322.0
10155,-117.89,33.89,467600.0,678.0
15362,-117.22,33.36,263300.0,1351.0
16623,-120.83,35.36,266800.0,1650.0
18086,-122.05,37.31,500001.0,1585.0
2144,-119.76,36.77,72300.0,1227.0
3665,-118.37,34.22,151500.0,1671.0
